Entity,Code,Year,Share under $2 per day,Share under $20 per day,Share under $5 per day,Share under $10 per day,Share under $5.2 a day (roughly equivalent to the international poverty line)
Saint Lucia,LCA,1990,1.90551543624391,79.4879294281596,17.8582562576378,48.0596828155175,19.1759038285901
Saint Lucia,LCA,2000,0.655409014337645,66.1411570306705,9.21005220346496,32.4264755679482,10.0522025376127
Saint Lucia,LCA,2005,0.369005858261618,58.6265282998613,6.34674652416223,25.649909686386,6.98441088588317
Saint Lucia,LCA,2010,0.18473310593031,49.7612828768032,4.00390590662826,18.9942450388895,4.44822821064298
Saint Lucia,LCA,2017,0.158940839853571,47.8961552185796,3.61670764166332,17.7512959180761,4.02613423162712
Sao Tome and Principe,STP,1820,37.3261622483973,97.6551525290714,72.4477878995361,90.1771703233916,73.7465402345253
Sao Tome and Principe,STP,1850,36.8079021344355,98.8401870385442,75.8203917345813,93.1275983494553,77.1847488427288
Sao Tome and Principe,STP,1870,33.6619354607198,97.2582257577808,69.5052162085319,88.7855076544324,70.8878891783528
Sao Tome and Principe,STP,1890,13.1560041487199,99.307415661191,62.0057363597177,91.672260773504,64.3046175680054
Sao Tome and Principe,STP,1910,17.840677572596,98.0242337680138,60.430283657503,87.730917449726,62.3719305024337
Sao Tome and Principe,STP,1929,76.3999562712926,99.9589787393896,96.1171855354209,99.4692592614774,96.4789194353837
Sao Tome and Principe,STP,1950,36.8438501808051,99.5824026688338,80.1580400942397,95.9279906091699,81.5388106637992
Sao Tome and Principe,STP,1960,48.7668282519129,98.2207107787644,79.3238319520818,92.7809470655295,80.3456752329245
Sao Tome and Principe,STP,1970,30.8621518972272,94.8742732035813,63.6404103446072,83.911411464134,64.9950880043242
Sao Tome and Principe,STP,1980,20.5074057163797,90.4717916234586,50.9969312932705,74.7598594111283,52.4446355294252
Sao Tome and Principe,STP,1990,31.2433887574684,94.986869467793,64.0449971547989,84.1736859878443,65.3942384335669
Sao Tome and Principe,STP,2000,31.2138320739612,94.9782324072001,64.01376249324,84.1535027654362,65.3634290477283
Sao Tome and Principe,STP,2005,26.8164806091714,93.5963241557849,59.2222122404108,80.9893490143986,60.6311456541681
Sao Tome and Principe,STP,2010,20.7766347724576,90.9474478424757,51.6774662005519,75.4837831850551,53.1368850745052
Sao Tome and Principe,STP,2017,16.1837090964416,87.7947222858102,44.8014444203734,69.7440546382816,46.2543281226891
Saudi Arabia,SAU,1820,68.7671955670873,99.4144219885719,90.2797869886635,97.18811428187,90.8612992666553
Saudi Arabia,SAU,1850,70.7987458625834,99.0860946506906,89.7734802637781,96.5187501259233,90.3134577047481
Saudi Arabia,SAU,1870,63.6421801484028,99.6946883610738,90.3409314593859,97.839236422537,91.0200041035302
Saudi Arabia,SAU,1890,51.5100934768941,99.9785059643695,92.2769806808466,99.3291205807373,93.1000229435661
Saudi Arabia,SAU,1910,52.1451857074069,99.8731040503791,89.1339694780815,98.3258101323619,90.0461871535231
Saudi Arabia,SAU,1929,26.3803624662196,98.6645086998362,69.1965638868935,91.2860320397789,70.8816436461644
Saudi Arabia,SAU,1950,4.68400782823952,90.6616246359535,31.4239177032198,66.2087223027879,33.2569389008462
Saudi Arabia,SAU,1960,7.80126354929081,76.7332333407498,28.653682720132,53.3185384764813,29.9120487920224
Saudi Arabia,SAU,1970,1.41306282282837,51.0739491622654,9.50997035963975,26.0588178869698,10.1657103451379
Saudi Arabia,SAU,1980,0.214611943910111,28.8693227678669,2.6121556274609,10.5802238698401,2.85874377947401
Saudi Arabia,SAU,1990,0.602573411991829,42.621352487273,5.64175439377111,18.7862586583218,6.10544536420665
Saudi Arabia,SAU,2000,0.117772151120746,23.9358979221074,1.73027994114273,7.91732102223239,1.90765753811155
Saudi Arabia,SAU,2005,0.0411323966300581,15.3995280831858,0.776867217896764,4.27592637840035,0.865648919505018
Saudi Arabia,SAU,2010,0.0140432446746768,9.71102030343141,0.343078557203786,2.27047143309247,0.386396911288319
Saudi Arabia,SAU,2017,0.00673196651741716,7.06738381415961,0.196429370789467,1.47285263265165,0.2228517332192
Senegal,SEN,1820,32.2845100379104,98.6215755751578,72.5749711641778,91.9496172268585,74.0656440134702
Senegal,SEN,1850,38.8495810513205,98.9934317423703,77.4647601448776,93.8105847547961,78.7752932099089
Senegal,SEN,1870,35.440036350858,97.548999010349,71.1735662686296,89.6784442648562,72.5197628495951
Senegal,SEN,1890,17.405703418688,99.5877638229735,68.6666995642818,94.1109115132462,70.7950232688659
Senegal,SEN,1910,23.4676596841281,98.8504976632372,68.0517655940072,91.4870710653689,69.8537208040363
Senegal,SEN,1929,29.3202754671108,99.0172016101426,72.6007615833516,92.8787052369626,74.2084738872606
Senegal,SEN,1950,14.0472918618618,98.5403025631685,58.6562491254591,88.488846114653,60.8043677320982
Senegal,SEN,1960,30.6173900852481,94.5494875055552,63.0313124582044,83.339545555028,64.3791752011923
Senegal,SEN,1970,34.934136833639,94.2484216562485,65.324142359345,83.7695519638982,66.5501234417267
Senegal,SEN,1980,48.8924700171338,94.7104672819626,73.4642279378272,86.9102827445936,74.3745847393785
Senegal,SEN,1990,52.1685702455536,94.6913495598846,75.0374639910635,87.403054690923,75.8742257684726
Senegal,SEN,2000,38.3385580168811,95.6244950675219,69.1948444134635,86.5426880540233,70.3860882523869
Senegal,SEN,2005,35.3589597798171,95.1306919810454,66.7669491744836,85.2120976158141,68.0150967373349
Senegal,SEN,2010,35.2652447973538,94.9700503952927,66.4843941540701,84.9394085145946,67.7288247353563
Senegal,SEN,2017,30.3334839009803,93.3524071931389,61.331492312751,81.467755520195,62.6399553777618
Serbia,SRB,1820,73.0631828346244,99.9426936472199,95.1962344931032,99.3015745546383,95.6284403738739
Serbia,SRB,1850,58.1783799266265,99.9999196410727,97.8993345199433,99.9681566085172,98.2639089252663
Serbia,SRB,1870,54.9283380527793,99.8471908847012,89.4947340936471,98.2469485015261,90.3476764335808
Serbia,SRB,1890,27.706955590265,99.890075433366,80.5749755573446,97.5129217340629,82.2405900919297
Serbia,SRB,1910,21.6202259284683,99.3696035000262,69.8487713705658,93.4140280800175,71.7665668427371
Serbia,SRB,1929,20.1257405678961,97.1941804479649,60.1067016170255,86.0622483247873,61.9018899426861
Serbia,SRB,1950,6.69644348966195,98.004309074793,46.6235472342803,83.767608711783,49.0342674030663
Serbia,SRB,1960,0.0150150727648746,94.7021471885106,6.2619815708483,51.6648637863811,7.43646864460667
Serbia,SRB,1970,0.000267787294865481,68.3461665179056,0.539225002487738,15.0077257322123,0.687046192654259
Serbia,SRB,1980,0.000186923536862319,33.4672723933891,0.156478047660247,4.54296995043303,0.196825813642124
Serbia,SRB,1990,0.00130069158712505,41.5274537214855,0.443124503249773,7.84382021421922,0.539666899475287
Serbia,SRB,2000,0.0516179205139879,72.9227823742948,4.15691908643705,28.7350975911899,4.78103798625233
Serbia,SRB,2005,0.563464113146685,56.2587979107492,7.1723701582167,25.695243792685,7.82088438851661
Serbia,SRB,2010,0.00211796968528373,32.1947374113222,0.403750528300756,5.9902962863945,0.484003726107114
Serbia,SRB,2017,0.00236834359888654,27.5997040692994,0.361546827642813,5.04614332450967,0.430893703643575
Seychelles,SYC,1820,34.1815626291383,97.1476061303686,69.564307296116,88.6366130473089,70.9273986868106
Seychelles,SYC,1850,33.2851059078782,98.5187865246876,72.7552708504323,91.7773977856179,74.2101005588
Seychelles,SYC,1870,30.6028426477445,96.6728267518184,66.4505118195899,87.0712909213669,67.8919727803985
Seychelles,SYC,1890,10.5713544758154,99.0109676919622,56.9470999707778,89.4852591896635,59.3287220625781
Seychelles,SYC,1910,15.1464340578924,97.4415544420442,56.1897168789748,85.3811337715771,58.1817123167242
Seychelles,SYC,1929,21.8876936883404,96.7885807316827,60.6123926334464,85.5407445666094,62.322816045858
Seychelles,SYC,1950,10.2231215098582,95.5861033475406,46.5864987008948,79.0869516994765,48.6031914546621
Seychelles,SYC,1960,23.4152394978701,89.9160729927399,52.8478362342764,74.9880792324811,54.202893530793
Seychelles,SYC,1970,21.2740870497897,88.5913179362244,49.9895600002687,72.6548564492364,51.3497415847085
Seychelles,SYC,1980,9.41184713353484,75.3710076174847,30.1836025175528,53.3289738917492,31.3828939155111
Seychelles,SYC,1990,6.27403326197605,68.0770574563157,23.1022434262384,44.7170006928749,24.1532106947863
Seychelles,SYC,2000,2.20139912985062,49.4635975730497,11.1651179013568,26.9072711178135,11.8261834287933
Seychelles,SYC,2005,2.03823721466653,47.8233383179336,10.5014405196491,25.6543962023891,11.131447948255
Seychelles,SYC,2010,0.165702931478783,28.6985107029219,2.31868097746993,10.0784296011349,2.54972445429825
Seychelles,SYC,2017,0.00339319715318163,11.5851460457179,0.202444209739331,2.09176005644547,0.235045716578333
Sierra Leone,SLE,1820,33.4446363914141,97.0135491184996,68.8553735527818,88.2439792968735,70.2328662638644
Sierra Leone,SLE,1850,32.4627545107067,98.4314503396834,71.9947277653356,91.4267225104856,73.4700881598241
Sierra Leone,SLE,1870,29.8899270422871,96.5185437876857,65.7026241747973,86.6357849164987,67.1569361814929
Sierra Leone,SLE,1890,22.1733041955045,99.7551866963793,74.4835378443479,95.8722747573038,76.4024030498378
Sierra Leone,SLE,1910,67.4917699657567,99.9702372480602,94.9444142580768,99.4403701487234,95.4510037617298
Sierra Leone,SLE,1929,65.9481745495137,99.8807775507547,92.7341218629369,98.7678446593106,93.3323647411783
Sierra Leone,SLE,1950,54.5369156718713,99.8990633348975,90.2725946088555,98.5822947654085,91.1153117666294
Sierra Leone,SLE,1960,63.6559219258559,97.7789570638417,84.3796382866848,93.4496238379579,85.047508208152
Sierra Leone,SLE,1970,55.9108426364276,96.4815649473231,79.0919607285843,90.4829856074065,79.8958121756691
Sierra Leone,SLE,1980,55.3477859589608,96.3694971808155,78.6797995319613,90.2394567439057,79.4930634229824
Sierra Leone,SLE,1990,53.9466500172736,96.2157480289215,77.8315052902377,89.8207307720585,78.6717502171998
Sierra Leone,SLE,2000,70.2524846290765,99.0679195046675,89.5496945908642,96.4420557993518,90.1008586020553
Sierra Leone,SLE,2005,54.2405488485917,98.4080721964407,82.0760676638557,93.7281925983308,82.9708710237491
Sierra Leone,SLE,2010,47.7538544792535,97.9245003946658,78.1492972250114,92.0408170829898,79.1869638167416
Sierra Leone,SLE,2017,42.2528447388455,97.1924985491679,73.9678092673103,89.9041921235963,75.1181854000645
Singapore,SGP,1820,42.2492473090286,98.8067659388993,78.2701866070379,93.5785435258679,79.4792773103549
Singapore,SGP,1850,26.389577643723,99.7929639640566,77.6629476546308,96.516486898404,79.4020918642962
Singapore,SGP,1870,33.5456715610849,99.2478650984492,76.1680637067039,94.1970701861107,77.6483422775194
Singapore,SGP,1890,14.2508073747331,98.9628264713051,60.896054692949,90.2273649013771,63.0890661920361
Singapore,SGP,1910,10.3593481544079,94.8795041949818,45.6421392281686,77.6944251641657,47.6018685912875
Singapore,SGP,1929,8.39202259500625,91.2408007360945,38.5584479814119,70.2790617549301,40.3514132766229
Singapore,SGP,1950,3.36322986110799,91.1318360608821,28.6063308727605,65.24701150828,30.4753826670764
Singapore,SGP,1960,13.5473935819909,89.4518262551454,43.446967531411,70.6420405701506,45.0282822665652
Singapore,SGP,1970,3.86127892016656,72.0654538589922,20.2947449629764,45.0983798145122,21.4448562107232
Singapore,SGP,1980,0.624768753933003,44.1947348831461,5.91486803377128,19.6553321732807,6.40169238736537
Singapore,SGP,1990,0.0486215631654088,21.7340308528146,1.08179868463814,6.19078998697741,1.21036651520698
Singapore,SGP,2000,0.00129082450126673,6.62838290814758,0.0868942773983605,1.02278113618139,0.101548592096316
Singapore,SGP,2005,0.000062939357100411,2.77806074080466,0.011683878497426,0.257906885002009,0.0141941964877335
Singapore,SGP,2010,3.57641127806214e-7,0.521193211488852,0.000334059560834753,0.0205808769376358,0.000432052611846515
Singapore,SGP,2017,5.38777159993056e-7,0.441096479433095,0.000364973609364283,0.019128728197236,0.000466869891380209
Slovenia,SVN,1820,47.2934991317389,99.4905372158536,83.6843327091225,96.2088452811896,84.7669102589971
Slovenia,SVN,1850,16.3083804773583,99.9846371895597,80.0963239574859,98.7029220267888,82.2065785985479
Slovenia,SVN,1870,27.0672458585494,98.7039666257913,69.7995629105706,91.512714331806,71.4638853241287
Slovenia,SVN,1890,6.21147510871142,98.2841542456074,46.6786024982844,84.5301537932047,49.1575489309594
Slovenia,SVN,1910,5.4182611413548,94.8904469267897,37.5889022883756,74.5056480956237,39.7004112059285
Slovenia,SVN,1929,4.83977455724329,88.8209075365783,30.3116017569812,63.7130687074037,32.0449075573068
Slovenia,SVN,1950,0.58968791130511,87.5152634699426,14.5010414028284,51.8547169904504,15.9728417921758
Slovenia,SVN,1960,0.0000336146094544824,60.3521749333507,0.19427641386226,9.46896278569113,0.256944759956535
Slovenia,SVN,1970,8.4306819513416e-8,15.9205892944282,0.00285200072486977,0.601556527565655,0.00408950133351239
Slovenia,SVN,1980,2.2615992275966e-7,4.791082041615,0.00137567462551745,0.169867501470937,0.00188112742949078
Slovenia,SVN,1990,4.10175790236481e-11,3.09057253404206,0.000021793794697222,0.0269973175775275,0.0000348002527296458
Slovenia,SVN,2000,1.24734190791199e-11,1.44591388416651,0.00000660415488877004,0.00956391017031177,0.0000106012928683507
Slovenia,SVN,2005,3.52634274460262e-13,0.514647204048112,5.7424947381157e-7,0.00176310443334701,9.64088045939473e-7
Slovenia,SVN,2010,4.58755316919624e-13,0.451303672281058,5.81271756188409e-7,0.00160454540138015,9.68177491380897e-7
Slovenia,SVN,2017,3.61032802086267e-12,0.441834811651177,0.00000144789614518984,0.00222322992654298,0.0000023178291073624
South Africa,ZAF,1820,50.384962179947,98.9832442300434,82.3574351777592,94.7874995904004,83.3584598600274
South Africa,ZAF,1850,51.5425096672704,99.5925181655005,85.907142988732,96.8626623392951,86.8763455813206
South Africa,ZAF,1870,46.6407975838508,98.8014142477726,80.1677179910335,93.9741201107135,81.2599767403593
South Africa,ZAF,1890,14.3346365690172,99.2436361855698,62.7517298276057,91.5790437639297,64.9811559354049
South Africa,ZAF,1910,24.672959312861,98.0769358664895,65.9609167804278,89.2632581425461,67.6638299327604
South Africa,ZAF,1929,33.5633121182517,93.823423552308,63.9586561643767,82.8622572115819,65.2033523980351
South Africa,ZAF,1950,11.4907543372154,86.2355897013995,38.6353359488113,65.5813675014007,40.1371320372017
South Africa,ZAF,1960,14.500853700439,82.4436362620932,39.5123879608206,63.0511374630972,40.8236299996005
South Africa,ZAF,1970,10.8903051938277,75.8021486120348,32.1528325353142,54.7069781764582,33.3410448858031
South Africa,ZAF,1980,12.4659052553671,74.7445867119514,33.4194213514088,54.738470645033,34.5541404328111
South Africa,ZAF,1990,18.3839617015928,78.9945630232219,41.2343431745749,61.4992720976419,42.369723747511
South Africa,ZAF,2000,11.3923955353029,72.7613701392394,31.3824089874261,52.4036082821866,32.4848467879405
South Africa,ZAF,2005,11.9439851367325,69.2025901880231,30.5202974705906,49.8425568708562,31.5297904501722
South Africa,ZAF,2010,37.4853667801135,79.0296917107805,55.1418128741464,68.0232300812542,55.899936369676
South Africa,ZAF,2017,8.10324114987369,61.7882518673487,23.5016684740954,41.6345992425471,24.3997692562226
South Korea,KOR,1820,63.6927897051507,99.7484804317472,90.7767331743844,98.0590768677683,91.4491744707862
South Korea,KOR,1850,56.1744608223607,99.9870913049519,93.9144796513533,99.5349981722501,94.5997741590637
South Korea,KOR,1870,60.2130133738384,99.908061445612,91.8564188509578,98.7942546102377,92.5648763590555
South Korea,KOR,1890,48.1673908206591,99.9574708770162,90.316126094123,98.9769414084149,91.2669611854873
South Korea,KOR,1910,45.3196562871818,99.725709505396,84.9501003433868,97.1653018845886,86.0729045101565
South Korea,KOR,1929,17.5676674083483,99.8644757396217,73.6385191613665,96.5277863870906,75.7784823487037
South Korea,KOR,1950,38.5097301831772,99.9949306935656,91.4815405854587,99.5719874922917,92.537802703327
South Korea,KOR,1960,26.5836300147731,99.2670521774726,72.3974508885784,93.5454119655415,74.1156971128464
South Korea,KOR,1970,6.74088068461496,94.1883177004016,39.1571029101247,74.1435365297834,41.1767783831576
South Korea,KOR,1980,0.238773315398972,72.9705699517496,7.27813072780605,33.6610654771293,8.12221939229095
South Korea,KOR,1990,0.000277541062688319,22.5700001338013,0.120376166009415,2.91187596317248,0.148814253007455
South Korea,KOR,2000,4.27706354946993e-7,4.18454220479271,0.00163030804071246,0.163019002965965,0.00219574200957392
South Korea,KOR,2005,0.00000230801452105077,3.62178062265174,0.00309554232186213,0.186053045595105,0.00402495615498483
South Korea,KOR,2010,9.91085804478448e-8,1.58434129058925,0.000396944543873301,0.0470525439024131,0.000538191695775181
South Korea,KOR,2017,1.7984260894424e-8,0.776737011869981,0.000107837559338225,0.0172515289829482,0.000148735172548746
Spain,ESP,1820,22.1617226043881,99.4016322812608,70.4863361412561,93.6466768389872,72.3846543380989
Spain,ESP,1850,11.7720675880879,99.7544106299921,65.7258213548499,94.6178408577775,68.1933305970665
Spain,ESP,1870,12.09526893244,99.5035948857842,62.607091984622,92.6455978093474,64.9998101849953
Spain,ESP,1890,3.28755373765545,98.5574687326943,40.5880712057905,83.4893179290093,43.2668563060065
Spain,ESP,1910,3.74445921748832,96.3965772742847,36.0700990623561,76.4560582088546,38.376424235526
Spain,ESP,1929,1.08951001901863,87.9864795126389,18.040483769944,55.1813273067643,19.6345795302392
Spain,ESP,1950,1.88186347221102,92.9802950510591,25.3070225580928,65.7163048123723,27.2809453577654
Spain,ESP,1960,0.962607645695424,80.9565313055045,14.446407586153,46.3313202273462,15.728447208171
Spain,ESP,1970,0.0176028536683056,47.0786571088238,1.46024396213153,12.9870956349175,1.69572254743194
Spain,ESP,1980,0.00060737438109672,23.586582778068,0.174819306961403,3.4378959505083,0.213100688428244
Spain,ESP,1990,0.00000656708339423287,8.77172792062364,0.0101106204703326,0.56128796899206,0.0131410741046824
Spain,ESP,2000,0.00000261269306123759,3.82139079355658,0.00341167627402432,0.200686135076311,0.0044307190120288
Spain,ESP,2005,2.14985399662529e-7,1.89786142132546,0.000646500136018949,0.0644761360124662,0.000867141012009289
Spain,ESP,2010,0.00000263913728128496,2.73151542402141,0.00266145842884296,0.143471299971307,0.00343099324033394
Spain,ESP,2017,0.00000756408793641286,3.46092406926814,0.0051277521360731,0.218095961645532,0.00651281550130994
Sri Lanka,LKA,1820,49.7207822335767,99.9938088684154,93.615213100349,99.6328138008645,94.3941832218411
Sri Lanka,LKA,1850,50.9514880331264,99.9732286145164,91.8065863838988,99.2393694601325,92.6575020583397
Sri Lanka,LKA,1870,38.440705000809,99.1633335004693,78.0864500720777,94.3382173604321,79.4141342412263
Sri Lanka,LKA,1890,17.6857343354324,99.5020821075609,67.9837447305135,93.6027789499659,70.0882615235523
Sri Lanka,LKA,1910,16.3969657744394,98.6188998535298,61.314634545384,89.344721666111,63.3715467469465
Sri Lanka,LKA,1929,12.1039494309913,98.2232042800031,55.2608820447207,86.8051311195481,57.4557153097629
Sri Lanka,LKA,1950,25.6890671428977,96.9994748650776,63.8814031843685,86.8217248904568,65.4849838442821
Sri Lanka,LKA,1960,19.6278638696127,97.4341920425096,60.286173205175,86.5375545316794,62.1156546993794
Sri Lanka,LKA,1970,14.9071129504699,96.2014138584085,53.1788742262585,82.3078275810948,55.0812959559884
Sri Lanka,LKA,1980,9.70180265020302,93.7641324799707,43.2124185256397,75.2428259820468,45.1173842286405
Sri Lanka,LKA,1990,5.19465564277256,88.2273217022972,30.6083484130953,63.2967183968403,32.3090827139428
Sri Lanka,LKA,2000,9.74266514733868,77.6118141483475,31.6187127151334,55.582027358993,32.8747018774665
Sri Lanka,LKA,2005,0.666708848734557,70.4013840931416,10.0864649780744,35.5568287718459,11.022018536013
Sri Lanka,LKA,2010,0.168006632144724,57.5782843936764,4.5550639192944,22.6853216483265,5.08771554137561
Sri Lanka,LKA,2017,0.0524963542616065,41.3763132661786,1.97218309922767,12.741378048787,2.23522339158936
Sweden,SWE,1820,47.0449870452093,98.0316692985459,78.0904972357275,92.1874489530099,79.14923917361
Sweden,SWE,1850,29.1742469783902,98.219024466042,69.359234445571,90.3823814868144,70.924811197714
Sweden,SWE,1870,28.0286872113649,95.7945317845241,63.1933637404822,84.8999508051764,64.6658390167055
Sweden,SWE,1890,31.1330689072928,92.8342340779381,61.2616305939552,80.9172307071614,62.5309482001242
Sweden,SWE,1910,16.3982266451579,86.109497491928,43.7589663785106,67.8706375884177,45.147513600174
Sweden,SWE,1929,3.84944933665536,72.842798094966,20.5331465811211,45.7263179961245,21.7034445640085
Sweden,SWE,1950,0.0679485777214124,44.4926824522771,2.3647722271853,14.4329697670554,2.67141980369345
Sweden,SWE,1960,0.000166784086916037,21.8047726379973,0.0938969049420125,2.59570698612817,0.117130024236859
Sweden,SWE,1970,0.000848734014178429,14.1319029124989,0.127546755039156,2.03869140913211,0.152691256037226
Sweden,SWE,1980,6.91903512947998e-14,0.509822154201575,2.75587835501546e-7,0.00133448502194786,4.77165296053512e-7
Sweden,SWE,1990,6.00478261218777e-14,0.244662547124912,1.43474100381196e-7,0.000603174878206142,2.45068836031322e-7
Sweden,SWE,2000,2.18655669625506e-11,0.293922652228917,0.00000241945721895946,0.00201452222340599,0.00000371050469463892
Sweden,SWE,2005,1.06781888094759e-13,0.066744501439698,7.10847291743837e-8,0.000182226683672922,1.16805246693519e-7
Sweden,SWE,2010,1.78149634015082e-14,0.0336711228612778,1.90772102842122e-8,0.0000679972434079356,3.1959999508872e-8
Sweden,SWE,2017,1.22589498613353e-13,0.039389660664366,5.24272676786525e-8,0.00011256775525312,8.49821084635237e-8
Switzerland,CHE,1820,18.4494299614183,98.0519413393633,61.0534852347541,87.9532912242167,62.9746689994163
Switzerland,CHE,1850,20.9584879608124,94.8642783541054,56.4737010425389,81.5250517521991,58.1036809120778
Switzerland,CHE,1870,16.9595230254875,92.1848614351529,49.5491181287726,75.902108838342,51.161733448972
Switzerland,CHE,1890,0.264415000114985,79.334059588068,8.79384568495649,39.4447339626895,9.81577130129806
Switzerland,CHE,1910,0.088755422038479,58.1072994777059,3.59069075976954,21.2484952810108,4.06167487632157
Switzerland,CHE,1929,0.0617367747836477,47.6331192034531,2.44927509496406,15.5281643541275,2.77654607371011
Switzerland,CHE,1950,0.0516080034974886,40.9118025810033,1.93586538923083,12.5381814061073,2.19420304428129
Switzerland,CHE,1960,0.000726562880216901,18.9854079344658,0.153868758798745,2.74815522154379,0.185979212452674
Switzerland,CHE,1970,0.0000535051664938093,7.76516612964625,0.023044523875787,0.691247492304576,0.028698550413079
Switzerland,CHE,1980,0.0000160655508464708,4.91394321608657,0.00939610289955351,0.353012283888988,0.0118536627084681
Switzerland,CHE,1990,0.00000407706424246634,2.5437707236405,0.00308452683780915,0.14441182191781,0.00393793955444001
Switzerland,CHE,2000,9.25379427296511e-9,0.45858127918088,0.0000546967757257233,0.0092096019459331,0.0000755537123593033
Switzerland,CHE,2005,7.72452991118932e-10,0.190374125102181,0.00000936215213556653,0.00253224005489774,0.0000133050508792363
Switzerland,CHE,2010,8.0980678919958e-11,0.0740814237652544,0.00000171818121829884,0.000687125918923674,0.00000249834808479031
Switzerland,CHE,2017,5.72928017891313e-12,0.0337520072951523,2.9102518663497e-7,0.000200678995740093,4.37581190910334e-7
Syria,SYR,1820,58.6253753924484,98.7755665507886,84.7628736455001,94.9273033423379,85.5636587913411
Syria,SYR,1850,58.0117395628333,97.8027476640304,82.2108042155514,92.9086531597351,83.0034130090169
Syria,SYR,1870,51.2028693178426,97.6818480042547,79.128308570369,91.9464289702283,80.0748916689157
Syria,SYR,1890,14.1717074828988,99.6766757693126,66.9254050353895,94.300341323765,69.2345253891413
Syria,SYR,1910,23.3169154751393,97.1994652423155,62.6225911408455,86.7877345917089,64.3127756471215
Syria,SYR,1929,11.211286594944,94.8663123878154,46.7213787482135,78.0793479582112,48.6528314966196
Syria,SYR,1950,3.78986126554862,88.8935903969818,27.9884957988967,62.508088005175,29.7313507531454
Syria,SYR,1960,10.985508210584,82.2057623448212,35.5126773544387,60.8672088050784,36.8855990245623
Syria,SYR,1970,8.46083564903475,78.1069163733924,30.1900794427297,55.1097185330628,31.4792642533529
Syria,SYR,1980,2.59836769455287,58.2045869072555,13.8381339119804,32.987976201058,14.6631655928616
Syria,SYR,1990,3.44028796951765,62.961774645981,16.7545655405505,37.5798541007924,17.6890924915435
Syria,SYR,2000,4.83450689511502,68.7727141367754,21.0313922131397,43.7245268495757,22.1035207610395
Syria,SYR,2005,5.35811067330349,71.3577664519414,22.7960044153358,46.3802946448881,23.930648927651
Syria,SYR,2010,5.53061195605495,73.4656081727442,23.8522293704321,48.3227901766737,25.0407159473622
Syria,SYR,2017,17.8617271272331,90.3500144974534,48.553590326587,73.655027487478,50.0634675253214
Taiwan,TWN,1820,56.7633619399723,99.5669773889731,87.4355594137549,97.0365971372716,88.2787722579826
Taiwan,TWN,1850,46.079274136259,99.9663294453933,90.2133341997942,99.0537183123771,91.2035521268427
Taiwan,TWN,1870,52.1149710851764,99.8188708960837,88.2908626762417,97.9791828690157,89.2198416881001
Taiwan,TWN,1890,42.9809700739452,99.9324409265378,87.8772195109333,98.562421843472,88.9989696113335
Taiwan,TWN,1910,35.5506880589772,99.4200656592133,78.2713403170533,95.0809853575251,79.6927013023701
Taiwan,TWN,1929,22.0421439753064,97.5243010000272,62.4590372059706,87.3033642816541,64.2124735615003
Taiwan,TWN,1950,27.6007261212035,99.5117985359573,74.8646180733944,94.8147988530885,76.5584216975764
Taiwan,TWN,1960,4.30890598107228,99.3961577122357,48.6320538894389,89.2104411260116,51.5029980875619
Taiwan,TWN,1970,0.205631129102732,91.2515859029141,11.7460936157883,53.3598197290667,13.2254742964756
Taiwan,TWN,1980,0.00129134019947933,50.7321245731085,0.577119532247723,10.4968113697026,0.706670254282149
Taiwan,TWN,1990,0.00000329528106004587,12.3627991535662,0.0102507825801204,0.74480075390558,0.0136081545147281
Taiwan,TWN,2000,5.99650828275338e-8,2.20455560549103,0.000406237760426252,0.0602810932241688,0.00056003250002377
Taiwan,TWN,2005,4.65865524130216e-8,1.41310629927927,0.000258273002245384,0.0368019383086467,0.000354344482281143
Taiwan,TWN,2010,3.20631189953884e-8,0.849222799522303,0.000150164600528095,0.0208709021928666,0.000205255162065707
Taiwan,TWN,2017,2.35513417826167e-9,0.340600886910555,0.0000234929072879488,0.00539589852402388,0.000033091238170023
Tajikistan,TJK,1820,87.547007849409,99.9938001595387,98.6834139451435,99.8775956713854,98.8305691936489
Tajikistan,TJK,1850,86.2388208363184,99.9999958849612,99.7370074082719,99.9977125134268,99.7904533837882
Tajikistan,TJK,1870,76.1765935381008,99.9484144520729,95.8593847959681,99.3931999909065,96.2328258789151
Tajikistan,TJK,1890,60.9617897111385,99.9748701322748,93.9686492054117,99.4061159993763,94.5936791680321
Tajikistan,TJK,1910,42.3803536238392,99.5205658852845,81.9928458354136,96.0173767044352,83.2097638809363
Tajikistan,TJK,1929,45.4879051048603,99.1473334313659,81.0859611825089,94.8798319850854,82.2161298968057
Tajikistan,TJK,1950,9.93049575352989,96.2585336871142,47.4075986197212,80.4620215845956,49.4899308998918
Tajikistan,TJK,1960,0.0430434352710696,96.87816111702,10.295417753157,61.7584240934509,11.9717960752059
Tajikistan,TJK,1970,0.0019544934964432,86.0558204448655,2.04152444719045,31.5184235229934,2.51885281327455
Tajikistan,TJK,1980,0.000462689309776223,77.688394550495,0.898183208222405,21.1181831438716,1.13672396125572
Tajikistan,TJK,1990,0.0554862372881655,85.3364915393691,6.11530735870072,40.2417142094551,7.05487288046162
Tajikistan,TJK,2000,27.1200715559173,98.402307946176,68.6803544048859,90.5895999855397,70.3233356774832
Tajikistan,TJK,2005,17.7706003222846,95.522074823796,54.744384729952,81.8184628475503,56.5081319831188
